"Source","Target","Weight"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_45_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_45_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_45_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_45_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_45_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_46_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_47_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_48_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_49_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_50_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_51_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_52_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_53_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_54_BrRight_","2.0"
"_A.3.4.1.3.d_BrLeft_3_BrRight_","_A.3.4.1.3.d_BrLeft_3_BrRight_._BrLeft_t_BrRight__Star_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_3_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_4_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_5_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_6_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_7_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_8_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_9_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_10_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_11_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_12_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_13_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_14_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_15_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_16_BrRight_","2.0"
"_A.3.4.1.3","_A.3.4.1.3.d_BrLeft_17_BrRight_","2.0"
"_A.3.4.1","_A.3.4.1.3","2.0"
"_A.3.4.1.4","_A.3.4.1.4.1","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.a","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.b","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.c","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.d","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.e","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.f","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.g","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.h","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.i","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.j","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.k","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.l","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.m","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.n","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.o","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.p","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.q","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.r","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.s","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.t","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.u","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.v","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.w","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.x","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.y","2.0"
"_A.3.4.1.4.2","_A.3.4.1.4.2.z","2.0"
"_A.3.4.1.4","_A.3.4.1.4.2","2.0"
"_A.3.4.1","_A.3.4.1.4","2.0"
"_A.3.4","_A.3.4.1","2.0"
"_A.3","_A.3.4","2.0"
"_A.3.5.1._Star__BrLeft_1_BrRight_","_3.18.2","1.0"
"_A.3.5.1","_A.3.5.1._Star__BrLeft_1_BrRight_","2.0"
"_A.3.5.1._Star__BrLeft_2_BrRight_","_5.10","1.0"
"_A.3.5.1","_A.3.5.1._Star__BrLeft_2_BrRight_","2.0"
"_A.3.5.1._Star__BrLeft_3_BrRight_","_3.12.3","1.0"
"_A.3.5.1","_A.3.5.1._Star__BrLeft_3_BrRight_","2.0"
"_A.3.5.1._Star__BrLeft_4_BrRight_","_3.12.4","1.0"
"_A.3.5.1","_A.3.5.1._Star__BrLeft_4_BrRight_","2.0"
"_A.3.5.1._Star__BrLeft_5_BrRight_","_3.9.3","1.0"
"_A.3.5.1","_A.3.5.1._Star__BrLeft_5_BrRight_","2.0"
"_A.3.5.1._Star__BrLeft_6_BrRight_","_3.15.1","1.0"
"_A.3.5.1","_A.3.5.1._Star__BrLeft_6_BrRight_","2.0"
"_A.3.5.1._Star__BrLeft_7_BrRight_","_3.12.1","1.0"
"_A.3.5.1","_A.3.5.1._Star__BrLeft_7_BrRight_","2.0"
"_A.3.5.1._Star__BrLeft_8_BrRight_","_3.15.4","1.0"
"_A.3.5.1","_A.3.5.1._Star__BrLeft_8_BrRight_","2.0"
"_A.3.5.1._Star__BrLeft_9_BrRight_","_3.15.5","1.0"
"_A.3.5.1","_A.3.5.1._Star__BrLeft_9_BrRight_","2.0"
"_A.3.5.1._Star__BrLeft_10_BrRight_","_3.6.6","1.0"
"_A.3.5.1","_A.3.5.1._Star__BrLeft_10_BrRight_","2.0"
"_A.3.5","_A.3.5.1","2.0"
"_A.3.5.2.1","_3.13.10.2.7","1.0"
"_A.3.5.2","_A.3.5.2.1","2.0"
"_A.3.5.2.2","_5.8.3.1.3","1.0"
"_A.3.5.2.2","_5.8.4.1.c","1.0"
"_A.3.5.2","_A.3.5.2.2","2.0"
"_A.3.5","_A.3.5.2","2.0"
"_A.3","_A.3.5","2.0"
"_A.3.6.1.1","_A.3.6.1.1.1","2.0"
"_A.3.6.1","_A.3.6.1.1","2.0"
"_A.3.6","_A.3.6.1","2.0"
"_A.3.6.2.1._Star__BrLeft_1_BrRight_","_3.11.2.2","1.0"
"_A.3.6.2.1","_A.3.6.2.1._Star__BrLeft_1_BrRight_","2.0"
"_A.3.6.2.1","_A.3.6.2.1._Star__BrLeft_2_BrRight_","2.0"
"_A.3.6.2.1","_A.3.6.2.1._Star__BrLeft_3_BrRight_","2.0"
"_A.3.6.2.1","_A.3.6.2.1._Star__BrLeft_4_BrRight_","2.0"
"_A.3.6.2.1","_A.3.6.2.1.1","2.0"
"_A.3.6.2.1","_A.3.6.2.1._Star__BrLeft_5_BrRight_","2.0"
"_A.3.6.2.1","_A.3.6.2.1._Star__BrLeft_6_BrRight_","2.0"
"_A.3.6.2.1","_A.3.6.2.1.2","2.0"
"_A.3.6.2","_A.3.6.2.1","2.0"
"_A.3.6","_A.3.6.2","2.0"
"_A.3","_A.3.6","2.0"
"_A.3.7","_A.3.7.1","2.0"
"_A.3.7","_A.3.7.1_BrLeft_2_BrRight_","2.0"
"_A.3.7","_A.3.7.1_BrLeft_3_BrRight_","2.0"
"_A.3.7","_A.3.7.1_BrLeft_4_BrRight_","2.0"
"_A.3.7","_A.3.7.2","2.0"
"_A.3.7","_A.3.7.3","2.0"
"_A.3.7","_A.3.7.3_BrLeft_2_BrRight_","2.0"
"_A.3.7","_A.3.7.3_BrLeft_3_BrRight_","2.0"
"_A.3.7","_A.3.7.3_BrLeft_4_BrRight_","2.0"
"_A.3.7","_A.3.7.4","2.0"
"_A.3.7","_A.3.7.4_BrLeft_2_BrRight_","2.0"
"_A.3.7","_A.3.7.4_BrLeft_3_BrRight_","2.0"
"_A.3.7","_A.3.7.4_BrLeft_4_BrRight_","2.0"
"_A.3.7","_A.3.7.5","2.0"
"_A.3.7","_A.3.7.5_BrLeft_2_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_3_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_4_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_5_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_6_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_7_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_8_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_9_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_10_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_11_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_12_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_13_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_14_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_15_BrRight_","2.0"
"_A.3.7","_A.3.7.5_BrLeft_16_BrRight_","2.0"
"_A.3.7","_A.3.7.6","2.0"
"_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","2.0"
"_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
"_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_._BrLeft_c_BrRight__BrLeft_5_BrRight_","2.0"
"_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_._BrLeft_c_BrRight__BrLeft_6_BrRight_","2.0"
"_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","2.0"
"_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","2.0"
"_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","2.0"
"_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","_A.3.7.6_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_._BrLeft_c_BrRight__BrLeft_4_BrRight_","2.0"
